No protocol specified
[32m[I 2022-04-13 11:43:56,700][0m A new study created in memory with name: no-name-5c911470-f42c-4c1b-99d7-65d995f09833[0m
[32m[I 2022-04-13 13:58:42,844][0m Trial 767 finished with value: 0.8722344162196212 and parameters: {'n_estimators': 913, 'min_samples_split': 0.25540084641424715, 'min_samples_leaf': 0.040135670328232065, 'min_weight_fraction_leaf': 0.013294054796012452, 'max_features': 0.7311881337000427, 'bootstrap': False, 'max_samples': 0.5530612379375524}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 13:58:57,592][0m Trial 768 finished with value: 0.8765154407655287 and parameters: {'n_estimators': 622, 'min_samples_split': 0.26803813971770474, 'min_samples_leaf': 0.048872685649740795, 'min_weight_fraction_leaf': 0.03920244681394514, 'max_features': 0.6624662164144814, 'bootstrap': False, 'max_samples': 0.5705604798751919}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 13:59:12,000][0m Trial 769 finished with value: 0.8688056151189951 and parameters: {'n_estimators': 642, 'min_samples_split': 0.2687674911479782, 'min_samples_leaf': 0.07004918929626758, 'min_weight_fraction_leaf': 0.03387577282587489, 'max_features': 0.6881671877882857, 'bootstrap': False, 'max_samples': 0.564066468111006}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 13:59:25,137][0m Trial 770 finished with value: 0.8656795476566856 and parameters: {'n_estimators': 585, 'min_samples_split': 0.24381729493814525, 'min_samples_leaf': 0.053956539432281736, 'min_weight_fraction_leaf': 0.020669554698142936, 'max_features': 0.6635526774542362, 'bootstrap': False, 'max_samples': 0.5708980231181959}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 13:59:31,979][0m Trial 771 finished with value: 0.8543432856782409 and parameters: {'n_estimators': 341, 'min_samples_split': 0.27204649693811683, 'min_samples_leaf': 0.06268421730873838, 'min_weight_fraction_leaf': 0.03794991388398473, 'max_features': 0.36781559118424756, 'bootstrap': False, 'max_samples': 0.5459108878413403}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 13:59:48,515][0m Trial 772 finished with value: 0.8652922355373642 and parameters: {'n_estimators': 620, 'min_samples_split': 0.2564257022085555, 'min_samples_leaf': 0.050161296304392186, 'min_weight_fraction_leaf': 0.00867150242121174, 'max_features': 0.77409015392536, 'bootstrap': False, 'max_samples': 0.5919488185810863}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:01,929][0m Trial 773 finished with value: 0.8671466122969811 and parameters: {'n_estimators': 668, 'min_samples_split': 0.36975640541870386, 'min_samples_leaf': 0.07465815977249579, 'min_weight_fraction_leaf': 0.027306301180835282, 'max_features': 0.7045322658096912, 'bootstrap': False, 'max_samples': 0.5267153077151547}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:07,739][0m Trial 774 finished with value: 0.8757514058628022 and parameters: {'n_estimators': 255, 'min_samples_split': 0.2752309581920224, 'min_samples_leaf': 0.04492652128556708, 'min_weight_fraction_leaf': 0.04116091202068302, 'max_features': 0.6570787454227962, 'bootstrap': False, 'max_samples': 0.40548043424644786}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:18,899][0m Trial 775 finished with value: 0.8669950857255431 and parameters: {'n_estimators': 566, 'min_samples_split': 0.2631219020673576, 'min_samples_leaf': 0.052774328709988515, 'min_weight_fraction_leaf': 0.019701684384636937, 'max_features': 0.6807636546535618, 'bootstrap': False, 'max_samples': 0.5572475916594462}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:29,350][0m Trial 776 finished with value: 0.8667208424128632 and parameters: {'n_estimators': 595, 'min_samples_split': 0.2841083014209655, 'min_samples_leaf': 0.037538906664594876, 'min_weight_fraction_leaf': 0.03263355755915029, 'max_features': 0.7215009679810247, 'bootstrap': True, 'max_samples': 0.5801530393698802, 'oob_score': False}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:40,067][0m Trial 777 finished with value: 0.8702615785618619 and parameters: {'n_estimators': 538, 'min_samples_split': 0.2763341214539333, 'min_samples_leaf': 0.05941025710117294, 'min_weight_fraction_leaf': 0.04183347118801463, 'max_features': 0.7455427321515434, 'bootstrap': False, 'max_samples': 0.600877674448088}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:00:55,042][0m Trial 778 finished with value: 0.8757087884020741 and parameters: {'n_estimators': 627, 'min_samples_split': 0.26531703449129646, 'min_samples_leaf': 0.045488457412647315, 'min_weight_fraction_leaf': 0.0002879962386451787, 'max_features': 0.6955846910453892, 'bootstrap': False, 'max_samples': 0.5780751629389846}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:01:11,496][0m Trial 779 finished with value: 0.859363578492774 and parameters: {'n_estimators': 558, 'min_samples_split': 0.2883659892776597, 'min_samples_leaf': 0.03546808320776589, 'min_weight_fraction_leaf': 0.02455755682450366, 'max_features': 0.8606834838314321, 'bootstrap': False, 'max_samples': 0.6055310127017619}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:01:25,226][0m Trial 780 finished with value: 0.8602027586237174 and parameters: {'n_estimators': 497, 'min_samples_split': 0.25357342658608906, 'min_samples_leaf': 0.06435321643061767, 'min_weight_fraction_leaf': 0.01361891526791153, 'max_features': 0.7908665098046925, 'bootstrap': False, 'max_samples': 0.5426392727695821}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:01:39,551][0m Trial 781 finished with value: 0.875839058225999 and parameters: {'n_estimators': 583, 'min_samples_split': 0.2767738889849079, 'min_samples_leaf': 0.04961827338745345, 'min_weight_fraction_leaf': 0.041984705670464, 'max_features': 0.6612903216542665, 'bootstrap': False, 'max_samples': 0.6165812728302734}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:01:53,876][0m Trial 782 finished with value: 0.8678189017199726 and parameters: {'n_estimators': 530, 'min_samples_split': 0.29374139939305605, 'min_samples_leaf': 0.037537907669926186, 'min_weight_fraction_leaf': 0.031358613379028726, 'max_features': 0.7166297785601792, 'bootstrap': False, 'max_samples': 0.5245191412725423}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:02:05,306][0m Trial 783 finished with value: 0.8765162386776881 and parameters: {'n_estimators': 547, 'min_samples_split': 0.26406483627971045, 'min_samples_leaf': 0.04514142363260016, 'min_weight_fraction_leaf': 0.02591632956395959, 'max_features': 0.6821245856201321, 'bootstrap': False, 'max_samples': 0.5733077766021981}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:02:15,475][0m Trial 784 finished with value: 0.8656795476566856 and parameters: {'n_estimators': 505, 'min_samples_split': 0.24100000332142682, 'min_samples_leaf': 0.05371429477710495, 'min_weight_fraction_leaf': 0.01679536791887638, 'max_features': 0.6462538252670526, 'bootstrap': False, 'max_samples': 0.559220688187192}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:02:27,542][0m Trial 785 finished with value: 0.8663215146603737 and parameters: {'n_estimators': 538, 'min_samples_split': 0.24622955033534266, 'min_samples_leaf': 0.073273594937625, 'min_weight_fraction_leaf': 0.009673274314047117, 'max_features': 0.6774870053270934, 'bootstrap': False, 'max_samples': 0.5660673083914602}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:02:35,701][0m Trial 786 finished with value: 0.8343284188707573 and parameters: {'n_estimators': 480, 'min_samples_split': 0.26592125505178726, 'min_samples_leaf': 0.034862701864944216, 'min_weight_fraction_leaf': 0.2246881469528602, 'max_features': 0.6634742475459618, 'bootstrap': False, 'max_samples': 0.596692207073116}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:02:50,117][0m Trial 787 finished with value: 0.8664862000201403 and parameters: {'n_estimators': 600, 'min_samples_split': 0.2559264264939553, 'min_samples_leaf': 0.06215717865705017, 'min_weight_fraction_leaf': 0.02450936840238002, 'max_features': 0.6871333135319716, 'bootstrap': False, 'max_samples': 0.5406532825761147}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:03:02,246][0m Trial 788 finished with value: 0.8475970036770246 and parameters: {'n_estimators': 838, 'min_samples_split': 0.25906119735259964, 'min_samples_leaf': 0.17811928322638104, 'min_weight_fraction_leaf': 0.024775275180986208, 'max_features': 0.6437805623932868, 'bootstrap': False, 'max_samples': 0.5882193028466722}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:03:14,991][0m Trial 789 finished with value: 0.8681340647865028 and parameters: {'n_estimators': 519, 'min_samples_split': 0.23171645877259908, 'min_samples_leaf': 0.046118586248451304, 'min_weight_fraction_leaf': 0.04109614420337846, 'max_features': 0.6761370397246277, 'bootstrap': False, 'max_samples': 0.574618598489901}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:03:28,601][0m Trial 790 finished with value: 0.8666172662567254 and parameters: {'n_estimators': 573, 'min_samples_split': 0.2663437903511572, 'min_samples_leaf': 0.029554317883466418, 'min_weight_fraction_leaf': 0.000293489868382589, 'max_features': 0.7241230442138114, 'bootstrap': False, 'max_samples': 0.18433493271063822}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:03:43,256][0m Trial 791 finished with value: 0.8707447990460162 and parameters: {'n_estimators': 547, 'min_samples_split': 0.24892608994875548, 'min_samples_leaf': 0.05215357142960187, 'min_weight_fraction_leaf': 0.011989221558660761, 'max_features': 0.6985085819431853, 'bootstrap': False, 'max_samples': 0.5073439166628418}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:03:56,900][0m Trial 792 finished with value: 0.8724246628331759 and parameters: {'n_estimators': 513, 'min_samples_split': 0.2612678673441216, 'min_samples_leaf': 0.03970866021228316, 'min_weight_fraction_leaf': 0.03217189416622096, 'max_features': 0.6589096038709826, 'bootstrap': False, 'max_samples': 0.5851484529768244}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:04:13,390][0m Trial 793 finished with value: 0.8623516529185082 and parameters: {'n_estimators': 638, 'min_samples_split': 0.21453479091850378, 'min_samples_leaf': 0.08148656063146437, 'min_weight_fraction_leaf': 0.02023333165126805, 'max_features': 0.757907138300583, 'bootstrap': False, 'max_samples': 0.5356564683601511}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:04:28,677][0m Trial 794 finished with value: 0.8765162386776881 and parameters: {'n_estimators': 576, 'min_samples_split': 0.2720241170487051, 'min_samples_leaf': 0.029272618404823307, 'min_weight_fraction_leaf': 0.04204668387278672, 'max_features': 0.7342475216692593, 'bootstrap': False, 'max_samples': 0.5526419772569185}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:04:39,762][0m Trial 795 finished with value: 0.8673949376258268 and parameters: {'n_estimators': 468, 'min_samples_split': 0.2831376683725109, 'min_samples_leaf': 0.02885785642906538, 'min_weight_fraction_leaf': 0.043891402532373586, 'max_features': 0.7747411981651858, 'bootstrap': True, 'max_samples': 0.51467291650718, 'oob_score': True}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:04:56,694][0m Trial 796 finished with value: 0.8583175794598139 and parameters: {'n_estimators': 540, 'min_samples_split': 0.2740070943005846, 'min_samples_leaf': 0.02778358428442741, 'min_weight_fraction_leaf': 0.02976156563073086, 'max_features': 0.753436413412971, 'bootstrap': False, 'max_samples': 0.4847092603837895}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:05:10,733][0m Trial 797 finished with value: 0.8740567428184894 and parameters: {'n_estimators': 567, 'min_samples_split': 0.3107149972371783, 'min_samples_leaf': 0.031290181690977234, 'min_weight_fraction_leaf': 0.045823282744527176, 'max_features': 0.7358601849008259, 'bootstrap': False, 'max_samples': 0.5536785677058759}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:05:24,546][0m Trial 798 finished with value: 0.8707447990460162 and parameters: {'n_estimators': 491, 'min_samples_split': 0.24969572772322843, 'min_samples_leaf': 0.04498804839831276, 'min_weight_fraction_leaf': 0.04588161335546789, 'max_features': 0.6421432972779617, 'bootstrap': False, 'max_samples': 0.607743294346112}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:05:37,689][0m Trial 799 finished with value: 0.8704535536375284 and parameters: {'n_estimators': 528, 'min_samples_split': 0.2872696368852671, 'min_samples_leaf': 0.0282256783428983, 'min_weight_fraction_leaf': 0.016995710993361772, 'max_features': 0.7366766006161687, 'bootstrap': False, 'max_samples': 0.6141154374499336}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:05:48,029][0m Trial 800 finished with value: 0.838346642837141 and parameters: {'n_estimators': 557, 'min_samples_split': 0.2702782418513049, 'min_samples_leaf': 0.03805122722918686, 'min_weight_fraction_leaf': 0.26227557695204284, 'max_features': 0.7157343161662106, 'bootstrap': False, 'max_samples': 0.5607323687396927}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:05:59,842][0m Trial 801 finished with value: 0.8718324672385505 and parameters: {'n_estimators': 517, 'min_samples_split': 0.2977394635870723, 'min_samples_leaf': 0.06348517541119797, 'min_weight_fraction_leaf': 0.030399328792625777, 'max_features': 0.739191241283071, 'bootstrap': False, 'max_samples': 0.5492359131126072}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:06:08,486][0m Trial 802 finished with value: 0.8512448434548597 and parameters: {'n_estimators': 581, 'min_samples_split': 0.28046878206074055, 'min_samples_leaf': 0.0506730519733211, 'min_weight_fraction_leaf': 0.011166847107164318, 'max_features': 0.11946864093744469, 'bootstrap': False, 'max_samples': 0.5302435786864786}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:06:22,278][0m Trial 803 finished with value: 0.8765162386776881 and parameters: {'n_estimators': 548, 'min_samples_split': 0.2725762086528528, 'min_samples_leaf': 0.0358166134632843, 'min_weight_fraction_leaf': 0.04149545812968397, 'max_features': 0.6859635021501805, 'bootstrap': False, 'max_samples': 0.5758184317456764}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:06:37,147][0m Trial 804 finished with value: 0.8754397543246781 and parameters: {'n_estimators': 490, 'min_samples_split': 0.28834918297524414, 'min_samples_leaf': 0.02699472984203268, 'min_weight_fraction_leaf': 0.04801798333010817, 'max_features': 0.7028626428985023, 'bootstrap': False, 'max_samples': 0.5695770565659705}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:06:45,559][0m Trial 805 finished with value: 0.8055690566650385 and parameters: {'n_estimators': 512, 'min_samples_split': 0.2787833182992218, 'min_samples_leaf': 0.3453834075029105, 'min_weight_fraction_leaf': 0.041879960174330544, 'max_features': 0.6745953954003212, 'bootstrap': False, 'max_samples': 0.5607165383916044}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:06:57,667][0m Trial 806 finished with value: 0.8463327730365237 and parameters: {'n_estimators': 537, 'min_samples_split': 0.2619447055195515, 'min_samples_leaf': 0.03609788165583029, 'min_weight_fraction_leaf': 0.19670852155236254, 'max_features': 0.7222825323338368, 'bootstrap': False, 'max_samples': 0.5734017245092997}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:07:12,441][0m Trial 807 finished with value: 0.8590651498115311 and parameters: {'n_estimators': 542, 'min_samples_split': 0.2948533941505861, 'min_samples_leaf': 0.05503364713484729, 'min_weight_fraction_leaf': 0.025604014814164123, 'max_features': 0.7911788166115731, 'bootstrap': False, 'max_samples': 0.539465151687969}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:07:31,307][0m Trial 808 finished with value: 0.8567269199374172 and parameters: {'n_estimators': 504, 'min_samples_split': 0.01927962738546979, 'min_samples_leaf': 0.02525636967938082, 'min_weight_fraction_leaf': 0.04698022290180739, 'max_features': 0.6917512802008217, 'bootstrap': False, 'max_samples': 0.5859792694492855}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:07:40,182][0m Trial 809 finished with value: 0.8516924386129905 and parameters: {'n_estimators': 554, 'min_samples_split': 0.27283449271712445, 'min_samples_leaf': 0.03556506561875562, 'min_weight_fraction_leaf': 0.03755592479962225, 'max_features': 0.17730924583329516, 'bootstrap': False, 'max_samples': 0.5109197714589746}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:07:53,429][0m Trial 810 finished with value: 0.8678189017199726 and parameters: {'n_estimators': 528, 'min_samples_split': 0.2907623109934755, 'min_samples_leaf': 0.02535646652368827, 'min_weight_fraction_leaf': 0.03611191009869658, 'max_features': 0.7184036744857129, 'bootstrap': False, 'max_samples': 0.5244750333441414}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:08:01,544][0m Trial 811 finished with value: 0.7456668785711711 and parameters: {'n_estimators': 558, 'min_samples_split': 0.2674091265702913, 'min_samples_leaf': 0.04250209642920789, 'min_weight_fraction_leaf': 0.42449074212045185, 'max_features': 0.6334789079124848, 'bootstrap': False, 'max_samples': 0.602735783180555}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:08:14,439][0m Trial 812 finished with value: 0.8715960586024529 and parameters: {'n_estimators': 471, 'min_samples_split': 0.25793446719576424, 'min_samples_leaf': 0.0332200916991925, 'min_weight_fraction_leaf': 0.04557488610613064, 'max_features': 0.6618048613326054, 'bootstrap': False, 'max_samples': 0.5955915039563507}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:08:26,545][0m Trial 813 finished with value: 0.8656795476566856 and parameters: {'n_estimators': 520, 'min_samples_split': 0.23836709654754942, 'min_samples_leaf': 0.0585641137914581, 'min_weight_fraction_leaf': 0.02094741572315737, 'max_features': 0.6921073725329414, 'bootstrap': False, 'max_samples': 0.6179057242208396}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:08:40,924][0m Trial 814 finished with value: 0.8718089605417214 and parameters: {'n_estimators': 582, 'min_samples_split': 0.2523755602981968, 'min_samples_leaf': 0.046780291382409106, 'min_weight_fraction_leaf': 0.05250688841333832, 'max_features': 0.6779994068978651, 'bootstrap': False, 'max_samples': 0.5794078769755248}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:08:49,955][0m Trial 815 finished with value: 0.8567978788105467 and parameters: {'n_estimators': 549, 'min_samples_split': 0.30576330616311376, 'min_samples_leaf': 0.07235263280524973, 'min_weight_fraction_leaf': 0.009257284232246636, 'max_features': 0.7548149652890134, 'bootstrap': True, 'max_samples': 0.33012327226277904, 'oob_score': True}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:09:02,271][0m Trial 816 finished with value: 0.8724246628331759 and parameters: {'n_estimators': 497, 'min_samples_split': 0.26215332816855885, 'min_samples_leaf': 0.050358677109219804, 'min_weight_fraction_leaf': 0.0266351748566592, 'max_features': 0.656211737216332, 'bootstrap': False, 'max_samples': 0.591992333499195}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:09:17,664][0m Trial 817 finished with value: 0.8765162386776881 and parameters: {'n_estimators': 573, 'min_samples_split': 0.2698769973664776, 'min_samples_leaf': 0.02571064596056845, 'min_weight_fraction_leaf': 0.039502235932724325, 'max_features': 0.702017975635266, 'bootstrap': False, 'max_samples': 0.5692623914601421}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:09:32,183][0m Trial 818 finished with value: 0.867202129048939 and parameters: {'n_estimators': 533, 'min_samples_split': 0.28279077155767085, 'min_samples_leaf': 0.02275787875134253, 'min_weight_fraction_leaf': 0.01980178365350522, 'max_features': 0.7348795710591037, 'bootstrap': False, 'max_samples': 0.5527385801166307}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:09:47,555][0m Trial 819 finished with value: 0.8765162386776881 and parameters: {'n_estimators': 567, 'min_samples_split': 0.273572072375258, 'min_samples_leaf': 0.024652171502296604, 'min_weight_fraction_leaf': 0.04916402777086862, 'max_features': 0.7054613532314289, 'bootstrap': False, 'max_samples': 0.6023610036480049}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:00,746][0m Trial 820 finished with value: 0.8697526928564592 and parameters: {'n_estimators': 511, 'min_samples_split': 0.28325376590612, 'min_samples_leaf': 0.026374710170262286, 'min_weight_fraction_leaf': 0.05307555911377235, 'max_features': 0.702899339556288, 'bootstrap': False, 'max_samples': 0.5729307702040155}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:04,756][0m Trial 821 finished with value: 0.8309057573130282 and parameters: {'n_estimators': 174, 'min_samples_split': 0.2995426833819317, 'min_samples_leaf': 0.29189415381121375, 'min_weight_fraction_leaf': 0.049702498626252964, 'max_features': 0.7652570934237161, 'bootstrap': False, 'max_samples': 0.5406463516579917}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:13,408][0m Trial 822 finished with value: 0.8735859012912346 and parameters: {'n_estimators': 282, 'min_samples_split': 0.2737285303937103, 'min_samples_leaf': 0.020758263132201082, 'min_weight_fraction_leaf': 0.051159374638481164, 'max_features': 0.7039845280055232, 'bootstrap': False, 'max_samples': 0.5754815699743513}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:28,087][0m Trial 823 finished with value: 0.8710402796913691 and parameters: {'n_estimators': 551, 'min_samples_split': 0.28755227606563855, 'min_samples_leaf': 0.024016674487061702, 'min_weight_fraction_leaf': 0.03437304334188776, 'max_features': 0.7297520962469576, 'bootstrap': False, 'max_samples': 0.5461734218808941}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:42,475][0m Trial 824 finished with value: 0.8773074922381939 and parameters: {'n_estimators': 523, 'min_samples_split': 0.27818286602931874, 'min_samples_leaf': 0.022050711574204174, 'min_weight_fraction_leaf': 0.04368937849818929, 'max_features': 0.7215855701263562, 'bootstrap': False, 'max_samples': 0.5615556532405562}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:10:55,229][0m Trial 825 finished with value: 0.8748979213911264 and parameters: {'n_estimators': 486, 'min_samples_split': 0.29560759258062635, 'min_samples_leaf': 0.019550194536405052, 'min_weight_fraction_leaf': 0.05119487249669749, 'max_features': 0.7465883060556268, 'bootstrap': False, 'max_samples': 0.533344740113076}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:11:08,321][0m Trial 826 finished with value: 0.8740567428184894 and parameters: {'n_estimators': 500, 'min_samples_split': 0.31117155823665543, 'min_samples_leaf': 0.019414797421370953, 'min_weight_fraction_leaf': 0.04515922570298966, 'max_features': 0.7261377167649788, 'bootstrap': False, 'max_samples': 0.4977224067680209}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:11:21,686][0m Trial 827 finished with value: 0.8596610206877319 and parameters: {'n_estimators': 463, 'min_samples_split': 0.28225605015334987, 'min_samples_leaf': 0.022864083239455074, 'min_weight_fraction_leaf': 0.05936745217988687, 'max_features': 0.77126104863415, 'bootstrap': False, 'max_samples': 0.5893040817508153}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:11:36,829][0m Trial 828 finished with value: 0.8699240545075535 and parameters: {'n_estimators': 516, 'min_samples_split': 0.19553386704070952, 'min_samples_leaf': 0.02675766042838143, 'min_weight_fraction_leaf': 0.04518986042171423, 'max_features': 0.7402044882282871, 'bootstrap': False, 'max_samples': 0.6119214466706308}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:11:50,385][0m Trial 829 finished with value: 0.8778163779435968 and parameters: {'n_estimators': 533, 'min_samples_split': 0.28810037959604234, 'min_samples_leaf': 0.017640534738531763, 'min_weight_fraction_leaf': 0.05235212201715992, 'max_features': 0.6841776584216044, 'bootstrap': False, 'max_samples': 0.5607629207144382}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:12:03,177][0m Trial 830 finished with value: 0.868912431705047 and parameters: {'n_estimators': 478, 'min_samples_split': 0.30503378704944856, 'min_samples_leaf': 0.016328037253882998, 'min_weight_fraction_leaf': 0.05905295077576528, 'max_features': 0.6912075607536161, 'bootstrap': False, 'max_samples': 0.22087942735203908}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:12:16,910][0m Trial 831 finished with value: 0.8712167649470958 and parameters: {'n_estimators': 525, 'min_samples_split': 0.29549203189254963, 'min_samples_leaf': 0.014362351979886716, 'min_weight_fraction_leaf': 0.05270455700600547, 'max_features': 0.717658931016737, 'bootstrap': False, 'max_samples': 0.5642982121874742}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:12:24,249][0m Trial 832 finished with value: 0.8693828286539844 and parameters: {'n_estimators': 232, 'min_samples_split': 0.3049345130828852, 'min_samples_leaf': 0.018818963863592227, 'min_weight_fraction_leaf': 0.05505207734313186, 'max_features': 0.6890474210974816, 'bootstrap': False, 'max_samples': 0.5575912368586917}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:12:35,913][0m Trial 833 finished with value: 0.8688373761101472 and parameters: {'n_estimators': 499, 'min_samples_split': 0.3155696618697526, 'min_samples_leaf': 0.025327669338926412, 'min_weight_fraction_leaf': 0.059953523548279535, 'max_features': 0.7114131971838665, 'bootstrap': False, 'max_samples': 0.5658330501298854}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:12:49,525][0m Trial 834 finished with value: 0.8747132644566367 and parameters: {'n_estimators': 529, 'min_samples_split': 0.29025124207822717, 'min_samples_leaf': 0.015584367572408404, 'min_weight_fraction_leaf': 0.0448983546185131, 'max_features': 0.7484797403226261, 'bootstrap': False, 'max_samples': 0.46583413583177574}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:13:04,604][0m Trial 835 finished with value: 0.8609114042502755 and parameters: {'n_estimators': 435, 'min_samples_split': 0.11274553981158517, 'min_samples_leaf': 0.028941234450327778, 'min_weight_fraction_leaf': 0.06803355733466698, 'max_features': 0.8119195043383715, 'bootstrap': False, 'max_samples': 0.576121593858059}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:13:13,663][0m Trial 836 finished with value: 0.8643277767009472 and parameters: {'n_estimators': 491, 'min_samples_split': 0.28850263029731965, 'min_samples_leaf': 0.017314325373729643, 'min_weight_fraction_leaf': 0.05075492644204138, 'max_features': 0.6920318272549818, 'bootstrap': True, 'max_samples': 0.5593419511244759, 'oob_score': False}. Best is trial 480 with value: 0.8778163779435968.[0m
[32m[I 2022-04-13 14:13:21,754][0m Trial 837 finished with value: 0.8502921155689519 and parameters: {'n_estimators': 518, 'min_samples_split': 0.3009977842221803, 'min_samples_leaf': 0.03013590359169421, 'min_weight_fraction_leaf': 0.042704047199928374, 'max_features': 0.008099909425828944, 'bootstrap': False, 'max_samples': 0.5938176514611513}. Best is trial 480 with value: 0.8778163779435968.[0m
